student_id,age,gender,education_level,avg_sleep_hours,screen_time_hours,social_media_hours,study_hours_per_day,exercise_hours_per_week,caffeine_drinks_per_day,stress_level,anxiety_score,gpa,uses_sleep_app,feels_burned_out
1793,26,Female,Undergraduate,7.1,6,3.2,5.5,0,1,8,10,2.93,FALSE,TRUE
1794,19,Female,Undergraduate,10.1,1.4,0,0.6,4.2,2,6,4,3.3,TRUE,FALSE
1795,20,Male,High School,8.3,2.7,1,1.6,4.3,3,5,5,3.67,TRUE,FALSE
1796,21,Female,High School,8.1,5.1,1.6,0.2,1.1,2,8,6,3.72,TRUE,TRUE
1797,18,Female,High School,8.7,7,4.1,2.7,6.1,0,7,9,3.48,FALSE,TRUE
1798,22,Female,High School,7.2,6.2,3.4,3.6,1,0,7,8,3.59,FALSE,TRUE
1799,16,Male,Undergraduate,7,5.5,2.3,1.7,0,2,7,8,2.64,TRUE,TRUE
1800,19,Male,Undergraduate,7.6,3.7,2.4,2.8,5.5,0,9,7,2.99,FALSE,TRUE
1801,14,Male,Undergraduate,6.5,7.3,4.9,1.9,4.1,1,7,7,2.8,FALSE,TRUE
1802,18,Female,High School,6.7,10.5,7,3.1,3.6,4,9,7,2.5,FALSE,TRUE
1803,18,Male,Undergraduate,5.8,11.2,6.2,4,3,1,10,9,2.33,TRUE,TRUE
1804,22,Male,Undergraduate,7.3,5.3,4,3.1,5.9,3,6,4,3.01,TRUE,FALSE
1805,16,Male,Undergraduate,8.3,3.9,0.4,5,1.1,1,8,10,3.53,FALSE,TRUE
1806,21,Female,High School,7.9,5.2,4.3,1.5,4.9,2,5,4,3.58,FALSE,FALSE
1807,17,Male,High School,9.3,3.1,1.8,4.8,0.4,2,6,8,3.23,FALSE,FALSE
1808,14,Male,Undergraduate,7.6,5.5,2.8,0.8,2.7,2,6,8,4,FALSE,FALSE
1809,24,Female,High School,7.2,6.4,3.2,4,4.8,0,6,5,3.63,FALSE,FALSE
1810,16,Male,Undergraduate,8.5,4.9,1.5,1.4,2.9,2,7,9,3.95,TRUE,TRUE
1811,16,Female,Undergraduate,10.4,3.5,2.2,0,4.2,0,5,3,3.64,FALSE,FALSE
1812,21,Female,High School,7.6,6.3,4.6,3.4,5.4,2,7,8,2.96,TRUE,TRUE
1813,17,Female,Graduate,6.4,9.2,6.2,3.2,4.2,2,7,5,2.98,TRUE,TRUE
1814,25,Male,Undergraduate,8.4,7.2,4,0,2.3,6,8,6,3.2,TRUE,TRUE
1815,19,Female,High School,6.9,5.8,2.3,2.2,0.7,0,8,9,3.25,FALSE,TRUE
1816,20,Male,High School,6.8,8.5,3.2,3,2.5,3,9,10,3.15,FALSE,TRUE
1817,23,Male,Undergraduate,6.6,6.6,2.5,4.1,8.4,2,8,6,3.51,TRUE,TRUE
1818,19,Female,Undergraduate,8.2,3.4,1.5,4.8,1,2,6,6,3.68,FALSE,FALSE
1819,17,Female,High School,7.4,8.7,5.2,2.7,1.1,4,10,10,2.92,FALSE,TRUE
1820,15,Male,Undergraduate,6.5,6.3,3.6,3.4,0,1,9,10,3.32,FALSE,TRUE
1821,27,Prefer not to say,Undergraduate,9.4,3.5,2.2,4.2,2.5,3,7,8,3.78,FALSE,TRUE
1822,24,Female,Undergraduate,7.3,6.8,3.1,4.2,3.1,2,7,9,3.45,TRUE,TRUE
1823,18,Female,High School,7.7,2.6,1.6,3.9,1,3,8,9,3.08,TRUE,TRUE
1824,17,Female,Undergraduate,7.6,5.1,1.8,5,0.5,1,10,9,2.98,TRUE,TRUE
1825,20,Female,Graduate,6.6,7.9,3.8,4.7,1.5,3,9,10,2.66,TRUE,TRUE
1826,17,Non-binary,Undergraduate,8,3.5,1.9,3.3,0.6,1,7,8,2.92,TRUE,TRUE
1827,18,Female,Undergraduate,5.7,4.9,3.9,2,1.5,0,9,9,2.91,TRUE,TRUE
1828,20,Female,High School,5.6,7.2,3.4,3.4,3.8,1,10,10,2.86,FALSE,TRUE
1829,19,Male,High School,6.7,6.2,3.5,5,3.3,3,5,3,3.08,FALSE,FALSE
1830,18,Male,High School,6,10.4,4.3,1.9,1.6,2,7,9,2.77,FALSE,TRUE
1831,14,Male,Undergraduate,7.8,10.2,5.8,5,1,2,8,8,3.01,FALSE,TRUE
1832,18,Female,Undergraduate,7,7,3.7,2.7,5.2,1,7,6,3.3,TRUE,TRUE
1833,22,Female,Undergraduate,6,10.8,6.1,0,0,2,10,10,2.69,TRUE,TRUE
1834,15,Male,Undergraduate,7.3,3.4,2.2,2.3,5.8,2,7,5,3.49,FALSE,TRUE
1835,16,Male,Undergraduate,8.2,4.2,2.8,1.3,8.1,0,5,7,3.34,FALSE,FALSE
1836,20,Male,High School,6.8,6.6,5.5,1.7,2.4,1,8,8,3.05,FALSE,TRUE
1837,17,Male,Undergraduate,7.7,9.1,5.9,6.7,1.6,2,8,10,3.45,FALSE,TRUE
1838,19,Male,Undergraduate,7.3,5.9,5.6,2.5,9.5,0,4,5,3.9,FALSE,FALSE
1839,20,Male,Undergraduate,7.4,5.5,1.4,3.4,5,2,7,6,3.23,TRUE,TRUE
1840,18,Female,Undergraduate,8.9,2.5,1.7,3.6,0,1,7,6,3.58,FALSE,TRUE
1841,19,Male,Undergraduate,7.7,5.1,2.6,2.9,2.9,1,8,8,3.29,FALSE,TRUE
1842,22,Female,High School,5.7,5.3,1.5,1.2,0.9,0,8,8,3.28,FALSE,TRUE
1843,19,Female,Undergraduate,7.1,7.3,5.4,1.7,2.5,2,7,5,3.18,FALSE,TRUE
1844,20,Male,Undergraduate,8.2,4.9,4,2.1,1.5,3,7,5,3.89,TRUE,TRUE
1845,18,Female,Undergraduate,7.4,6.4,4.8,2.1,6.5,2,8,7,2.9,FALSE,TRUE
1846,18,Male,High School,7.8,6.3,3.6,3.6,4.9,3,6,8,3.56,FALSE,FALSE
1847,18,Male,Undergraduate,9.2,2.5,0.5,3.1,5.2,3,4,4,4,FALSE,FALSE
1848,20,Male,Undergraduate,7.8,5.6,3.8,2.7,0.4,0,7,7,3.72,TRUE,TRUE
1849,20,Female,Graduate,8.2,7.9,4.4,3.2,2,1,9,10,3.51,FALSE,TRUE
1850,22,Female,High School,9,3.4,3.1,1.6,0,1,7,9,3.84,TRUE,TRUE
1851,16,Non-binary,Undergraduate,6.6,6.5,4.9,1.5,0.2,2,7,7,3.14,FALSE,TRUE
1852,16,Male,Undergraduate,7.1,9.4,4.5,3.5,4.8,3,9,9,2.9,FALSE,TRUE
1853,17,Male,High School,6.6,8.7,4.9,2.3,2.7,2,7,9,3.18,TRUE,TRUE
1854,16,Male,Undergraduate,6.3,8.5,3.9,3.7,2.6,3,10,10,3.24,FALSE,TRUE
1855,21,Male,Undergraduate,7.9,7,4.9,5.4,6.2,0,6,8,2.71,TRUE,FALSE
1856,16,Male,Undergraduate,7,7.5,4.3,4.9,6.1,1,7,5,3.13,TRUE,TRUE
1857,21,Male,Undergraduate,7.4,4.7,1.4,3.4,5.5,2,5,7,3.32,FALSE,FALSE
1858,20,Female,High School,8,5.2,1.8,3.4,3,1,9,10,2.93,FALSE,TRUE
1859,14,Non-binary,Graduate,8.3,6.9,3.9,4.7,2.6,0,6,5,3.28,TRUE,FALSE
1860,24,Male,Undergraduate,6.6,7.1,3,5.3,3.1,2,7,9,3.29,FALSE,TRUE
1861,16,Female,Undergraduate,8.7,7.6,3.9,3.6,2.4,3,6,7,3.55,TRUE,FALSE
1862,22,Female,Undergraduate,6.8,6.8,2.2,6,1.7,1,8,9,3.41,FALSE,TRUE
1863,20,Male,Undergraduate,6.5,9,4.5,4.3,0,1,10,10,3.2,FALSE,TRUE
1864,22,Female,Undergraduate,7,9.6,4.3,3.5,3.5,1,7,8,3.72,FALSE,TRUE
1865,15,Non-binary,High School,6.8,7.2,4.8,1.7,8.1,2,7,8,3.06,TRUE,TRUE
1866,19,Non-binary,Undergraduate,8.1,7.4,3.5,4.7,1.4,2,9,7,3.39,TRUE,TRUE
1867,18,Male,Undergraduate,7,6.5,3.4,2.5,3.2,6,9,8,3.31,FALSE,TRUE
1868,24,Female,Graduate,8.7,2.3,1.1,3.6,3.8,3,6,4,3.26,TRUE,FALSE
1869,18,Female,High School,8.7,3.9,2.8,0.1,7.1,2,4,3,3.96,FALSE,FALSE
1870,22,Male,Undergraduate,7,8.1,6.2,1.8,6,3,7,5,3.06,TRUE,TRUE
1871,18,Male,High School,6.5,9.4,5.3,4.8,2.4,3,6,5,3.21,FALSE,FALSE
1872,18,Female,Graduate,6.2,8.2,3.1,1.1,0.7,2,8,6,2.93,FALSE,TRUE
1873,22,Female,Undergraduate,7.4,4.5,0.7,4.4,6.2,1,4,6,3.54,TRUE,FALSE
1874,24,Male,Undergraduate,6.7,4.5,2.9,1.7,6.5,1,5,4,3.57,TRUE,FALSE
1875,20,Female,High School,4.4,8.2,4.1,1.3,3.4,0,9,10,2.86,FALSE,TRUE
1876,23,Male,Undergraduate,7.9,9,4.8,2.8,3.6,1,9,9,3.46,TRUE,TRUE
1877,15,Male,Undergraduate,6.9,7.5,5,0.6,6.3,3,7,8,3.1,TRUE,TRUE
1878,24,Male,High School,6.6,8.7,5.2,1.7,1.5,4,8,8,3.24,FALSE,TRUE
1879,17,Male,Undergraduate,7.8,9.9,5.6,4.1,4.1,3,6,8,3.53,TRUE,FALSE
1880,24,Female,Undergraduate,6.3,8.2,2.9,4.8,0,1,8,9,2.86,TRUE,TRUE
1881,17,Prefer not to say,High School,6.6,7.1,3.9,2.8,3.4,1,8,7,2.75,FALSE,TRUE
1882,19,Female,Undergraduate,7.2,7.6,4.1,4.9,3.4,1,8,8,2.93,TRUE,TRUE
1883,17,Female,Undergraduate,6.8,6.8,2.2,2.1,1.3,3,9,9,3.38,TRUE,TRUE
1884,18,Male,Graduate,6.2,6,3.3,2.3,0.9,4,9,10,3.17,FALSE,TRUE
1885,17,Female,Undergraduate,7.2,5.3,3.3,1.4,1.6,2,5,7,3.38,TRUE,FALSE
1886,19,Male,High School,5.8,6.5,3.1,1.4,0,2,9,10,3.06,FALSE,TRUE
1887,19,Female,High School,8.3,6.8,3.6,3.6,0,1,10,10,2.71,FALSE,TRUE
1888,14,Male,Graduate,5.8,11.6,5.9,1.7,4.5,2,10,10,2.69,TRUE,TRUE
1889,15,Female,Undergraduate,5.7,7.5,5.5,3.2,4.8,3,9,10,3.07,FALSE,TRUE
1890,20,Male,Graduate,7.5,6.6,2.9,2,5.2,3,6,4,3.43,TRUE,FALSE
1891,19,Male,Undergraduate,8.1,7.1,3.2,4.9,8.9,2,6,5,3.32,FALSE,FALSE
1892,15,Male,Undergraduate,7.9,6.7,2.8,2.6,4.9,1,9,10,3.29,FALSE,TRUE
1893,23,Male,Graduate,8.1,7.1,4.4,3.6,2.7,3,9,9,2.89,FALSE,TRUE
1894,15,Male,High School,7.2,5.6,3,1.2,6,0,5,4,3.34,TRUE,FALSE
1895,21,Male,Undergraduate,7.7,7.2,1.7,3.7,2.4,1,6,6,3.53,TRUE,FALSE
1896,14,Female,Graduate,6.7,8.4,6.2,2.3,7.8,3,7,6,2.85,FALSE,TRUE
1897,20,Male,Graduate,7.2,9.8,3.7,3.5,5.2,0,9,10,2.82,TRUE,TRUE
1898,23,Female,Undergraduate,6.9,7,2.4,3.1,9.2,1,6,7,3.65,TRUE,FALSE
1899,26,Female,High School,7.7,7.3,4.1,3.1,1,1,8,6,3.11,FALSE,TRUE
1900,22,Male,High School,6.5,8.7,5,4.5,2.8,1,8,10,2.61,FALSE,TRUE
1901,22,Male,High School,7.7,5.1,2.2,2.8,4.4,1,7,8,3.28,TRUE,TRUE
1902,17,Male,Graduate,6.3,9.8,4.4,5.3,6.7,1,8,8,3.19,FALSE,TRUE
1903,18,Female,Undergraduate,8,4,2.7,2.8,1.1,1,6,6,2.88,FALSE,FALSE
1904,21,Female,Undergraduate,7.3,5.2,3.5,2.5,5.2,3,7,9,3.29,FALSE,TRUE
1905,14,Female,Undergraduate,7.4,9,4.7,4.7,4.7,3,8,10,2.87,FALSE,TRUE
1906,26,Male,Undergraduate,7,7.5,3.2,1.8,2.4,2,8,8,3.21,TRUE,TRUE
1907,18,Male,Undergraduate,7.5,4.2,3.5,3.4,0,1,7,8,3.04,FALSE,TRUE
1908,14,Male,Undergraduate,7,10.1,5.5,5.3,8.5,2,8,10,3.03,TRUE,TRUE
1909,24,Female,Undergraduate,6.1,9.8,5.3,1.9,3.1,0,8,9,3.15,FALSE,TRUE
1910,17,Non-binary,High School,8.6,3.3,1.9,0.8,1.4,2,5,3,3.71,FALSE,FALSE
1911,24,Male,High School,6,8.2,5.1,5.2,2,2,7,7,2.53,TRUE,TRUE
1912,23,Male,Graduate,8.8,4.1,2.4,5.1,4.3,3,5,5,3.87,TRUE,FALSE
1913,17,Male,High School,5.8,9.2,4.8,3.2,3.6,3,9,9,3.04,TRUE,TRUE
1914,18,Female,Undergraduate,6.8,9.9,4.8,1.3,2.3,5,9,7,2.86,FALSE,TRUE
1915,22,Male,Undergraduate,7.7,7.5,3.1,5.4,5,6,7,7,2.77,FALSE,TRUE
1916,17,Female,High School,7.5,6.2,2.9,3.8,2.8,1,9,7,2.94,FALSE,TRUE
1917,22,Female,High School,7.1,4.9,2.4,4.2,0,2,9,9,3.32,FALSE,TRUE
1918,26,Male,Undergraduate,6.2,7.1,4,3.1,5.4,2,9,7,2.84,FALSE,TRUE
1919,20,Male,High School,7.8,4.6,4,4.9,1.6,1,6,4,3.31,FALSE,FALSE
1920,14,Male,Undergraduate,7.2,9,3.5,4.5,2.5,3,8,8,3.2,FALSE,TRUE
1921,20,Female,Graduate,7.7,4,4,4.8,1.7,2,5,3,3.76,FALSE,FALSE
1922,19,Female,Graduate,6.6,5,2.6,3.6,3.2,1,9,8,2.93,TRUE,TRUE
1923,27,Male,Undergraduate,8.1,7.4,4.6,2.8,1,0,9,7,3.41,TRUE,TRUE
1924,18,Female,Graduate,6.8,6.8,4.4,3.1,3.1,1,8,6,3.23,FALSE,TRUE
1925,17,Female,Undergraduate,6.4,7.9,4.4,2.9,6.3,0,8,9,3.47,TRUE,TRUE
1926,21,Female,Graduate,7.1,6.9,4.5,1.8,6.8,2,8,7,2.76,FALSE,TRUE
1927,19,Female,Undergraduate,6.9,10.7,5.5,1.7,1.1,2,9,10,2.94,TRUE,TRUE
1928,16,Female,High School,7.2,7.7,4.2,0.2,4.6,5,6,8,3.78,TRUE,FALSE
1929,17,Male,Undergraduate,6.6,9,5.4,0,5.3,1,8,7,3.07,FALSE,TRUE
1930,21,Female,Undergraduate,8.2,6,1.3,4.6,3.5,1,9,10,3.28,FALSE,TRUE
1931,24,Female,Undergraduate,7.8,5,3.6,3.4,2.3,1,5,7,3.27,TRUE,FALSE
1932,14,Male,Undergraduate,7.4,6,5,4.2,0.4,4,6,4,3.49,FALSE,FALSE
1933,23,Female,Undergraduate,8,6.2,4.7,1.8,5.6,1,8,9,3.28,FALSE,TRUE
1934,20,Male,Undergraduate,7.4,6.2,4.3,3.1,5.5,4,8,7,2.97,TRUE,TRUE
1935,16,Female,High School,7.3,4.9,4,2.9,3,0,8,8,3.45,FALSE,TRUE
1936,18,Female,High School,8.7,3.9,2.1,4.1,2.1,3,6,7,4,FALSE,FALSE
1937,21,Male,Undergraduate,8.7,5.1,3.9,2.3,1.6,2,6,6,3.42,FALSE,FALSE
1938,18,Female,High School,7.2,8,5.1,4,0,2,9,10,3.09,FALSE,TRUE
1939,14,Female,High School,7.6,7.3,3.3,3.6,0.8,1,8,7,3.14,FALSE,TRUE
1940,19,Prefer not to say,Undergraduate,7.8,6.3,3.8,3.9,3.9,0,7,5,3.19,FALSE,TRUE
1941,18,Male,Undergraduate,5.5,8.2,4.2,4.7,2.6,2,8,6,3.1,FALSE,TRUE
1942,25,Female,Undergraduate,8.3,2.6,1.1,2.1,0,2,6,8,3.66,FALSE,FALSE
1943,22,Female,Undergraduate,6.6,8.9,4.2,1.8,7,2,9,10,2.74,TRUE,TRUE
1944,19,Male,Undergraduate,6.3,9.5,5.3,2.2,0.3,2,9,10,3.02,TRUE,TRUE
1945,20,Female,High School,8.5,5.5,3.9,2.4,4.3,4,7,7,3.05,FALSE,TRUE
1946,19,Male,Graduate,7.4,5.5,1.6,5.6,8.2,2,8,8,3.65,FALSE,TRUE
1947,24,Female,Undergraduate,7.8,5.4,2.4,0,3,0,7,7,3.88,FALSE,TRUE
1948,16,Female,High School,7.4,3.3,1.3,3.6,5,0,8,8,2.97,TRUE,TRUE
1949,25,Prefer not to say,Graduate,7.9,6.8,3.9,3.4,5.5,0,7,5,3.45,FALSE,TRUE
1950,19,Female,Undergraduate,8,2.1,2.4,3.7,0.4,3,4,3,3.61,TRUE,FALSE
1951,22,Female,Undergraduate,8.5,6.7,4.2,1.7,4.2,1,8,7,3.32,FALSE,TRUE
1952,19,Male,Undergraduate,8.6,6.5,1.7,4.3,0.5,1,7,5,3.93,FALSE,TRUE
1953,18,Female,Undergraduate,7.1,8.1,5.1,5.9,1.4,1,8,8,2.5,FALSE,TRUE
1954,16,Female,Undergraduate,8.2,5.3,2.8,2.4,2.5,0,5,4,3.33,TRUE,FALSE
1955,20,Male,High School,6.7,8.2,5.1,0,1,2,8,9,3.38,TRUE,TRUE
1956,19,Male,Undergraduate,7.3,6,2.2,1.3,1.9,3,7,5,2.93,FALSE,TRUE
1957,24,Female,High School,5.8,8.3,4.8,1.4,2.2,2,8,9,2.82,TRUE,TRUE
1958,25,Male,Undergraduate,6,7.1,4.4,2.8,3.9,4,9,8,3.05,FALSE,TRUE
1959,19,Male,Undergraduate,6.1,8.3,6,2,4.3,1,8,10,2.85,FALSE,TRUE
1960,15,Female,High School,8.2,7.1,3.3,1.7,6.6,2,9,10,3.34,FALSE,TRUE
1961,19,Male,High School,7.3,5.9,4,3.2,3.1,3,7,6,3.53,FALSE,TRUE
1962,19,Female,Undergraduate,7.8,7.8,3.3,4,3.9,2,7,8,3.56,FALSE,TRUE
1963,23,Male,Undergraduate,7.2,7.1,3.4,2.2,8.6,1,8,7,3.06,FALSE,TRUE
1964,19,Male,Undergraduate,7.2,7.1,5.2,4.3,2.7,1,5,3,3.66,FALSE,FALSE
1965,18,Female,Graduate,7.8,4.3,4.4,5.6,8.2,0,6,4,3.85,FALSE,FALSE
1966,14,Female,High School,7.2,8.3,6.3,1.3,6.1,2,8,8,2.74,FALSE,TRUE
1967,19,Male,High School,7.2,7.1,2.5,2.3,3.1,3,7,7,3.08,FALSE,TRUE
1968,18,Male,Graduate,7.8,4.6,2.8,1.2,0,2,6,5,3.61,FALSE,FALSE
1969,22,Female,High School,7.8,6.9,2.6,4.9,2.8,1,9,10,3.51,TRUE,TRUE
1970,14,Female,Undergraduate,7.4,6.6,5.4,3.1,0,1,7,7,3.32,FALSE,TRUE
1971,21,Female,Undergraduate,6,9.9,6,3.9,3.7,3,8,8,2.91,TRUE,TRUE
1972,21,Female,Graduate,7.4,5,3.4,3.5,9.2,2,5,3,3.52,FALSE,FALSE
1973,18,Male,Graduate,7.7,7,3.8,3.2,2.7,4,6,4,3.44,TRUE,FALSE
1974,19,Male,Undergraduate,5.1,7.1,4.7,3.9,5.3,2,10,10,2.74,FALSE,TRUE
1975,23,Female,Undergraduate,7.2,3.3,1.2,5.3,3,1,9,7,3.13,TRUE,TRUE
1976,20,Female,Graduate,8.5,5.3,3.1,0.4,6.4,1,6,8,3.8,TRUE,FALSE
1977,20,Male,Undergraduate,7.9,6.6,4.7,4,0.6,1,6,6,3.36,FALSE,FALSE
1978,19,Male,High School,8.5,1.2,0,2.5,3.4,2,4,5,3.8,TRUE,FALSE
1979,16,Female,High School,7.5,8.1,3.9,5,0.2,1,9,7,3.12,FALSE,TRUE
1980,20,Prefer not to say,Undergraduate,7.4,6.5,3.2,3.3,7,0,6,6,3.26,FALSE,FALSE
1981,14,Male,Undergraduate,6.8,7.5,4,4.7,3.6,0,6,4,3.07,TRUE,FALSE
1982,20,Male,Undergraduate,7,8.2,3.8,3.9,4.8,0,6,6,3.13,FALSE,FALSE
1983,21,Female,Undergraduate,7.3,5.4,2.7,3,4.8,1,7,9,3.56,FALSE,TRUE
1984,24,Male,Undergraduate,8.1,2.6,2.3,3.2,0,1,4,3,3.68,FALSE,FALSE
1985,23,Prefer not to say,Undergraduate,8.3,1,0,3.2,0.2,5,6,5,3.89,FALSE,FALSE
1986,26,Non-binary,High School,7,8.6,6.6,6.1,5.1,6,10,10,3.13,TRUE,TRUE
1987,17,Female,Undergraduate,6.8,8.9,5.5,1.1,4.4,3,8,7,2.76,FALSE,TRUE
1988,22,Male,High School,7.2,6.1,3.9,4.5,4.5,1,7,8,3.16,TRUE,TRUE
1989,15,Female,Undergraduate,6.8,8.9,4.7,2.1,5.4,2,6,7,3.67,TRUE,FALSE
1990,21,Non-binary,High School,6.3,8.5,5.1,3.2,3,1,9,10,2.93,FALSE,TRUE
1991,20,Male,Graduate,6.5,8.3,6.7,2,2.2,2,10,10,2.87,FALSE,TRUE
1992,19,Male,Undergraduate,6.9,7.9,3.9,3.2,0,1,8,10,3.03,TRUE,TRUE
1993,19,Male,Undergraduate,8.8,4.7,1.7,0.9,7,2,6,8,4,TRUE,FALSE
1994,19,Male,Graduate,5.6,11.3,6.2,4.1,3.7,0,10,9,2.55,FALSE,TRUE
1995,20,Female,High School,7.7,4.9,1.9,1.9,0,3,6,6,3.38,FALSE,FALSE
1996,23,Male,High School,7.3,8,4.7,3.8,0.7,2,6,7,3.34,FALSE,FALSE
1997,16,Male,High School,8,5.3,2.4,2.8,3.2,1,6,7,3.52,FALSE,FALSE
1998,16,Male,High School,6.4,8.9,5.3,6.3,4,2,10,10,2.69,TRUE,TRUE
1999,17,Female,High School,7,5.8,2,4.8,6.5,2,6,8,3.7,FALSE,FALSE
2000,23,Male,Undergraduate,6.6,9.9,5.2,2.6,4.9,3,9,10,3.23,FALSE,TRUE
2001,18,Female,Undergraduate,7.8,8.2,3.5,1.9,0.2,1,10,9,2.87,FALSE,TRUE
2002,18,Male,High School,6.2,12.1,5.8,3.7,3.7,0,6,5,2.95,FALSE,FALSE
2003,20,Male,High School,6.9,2.6,1.1,6.6,2.7,2,5,5,3.41,TRUE,FALSE
2004,18,Female,Undergraduate,7.7,7.1,4.2,4.9,3.1,1,8,7,2.99,FALSE,TRUE
2005,19,Non-binary,Graduate,7.5,7.9,3.6,3.9,5.9,2,5,7,3.69,TRUE,FALSE
2006,23,Male,Graduate,7.5,3.8,2.1,4.6,6.9,0,4,2,3.55,TRUE,FALSE
2007,20,Male,Graduate,7.5,9.5,6.5,3.6,6.9,0,8,8,3.04,TRUE,TRUE
2008,20,Female,High School,8,3.4,1.5,4.8,4,4,6,4,3.43,FALSE,FALSE
2009,15,Female,Undergraduate,8.4,5,1,3.8,5.1,1,7,8,3.73,FALSE,TRUE
2010,17,Non-binary,High School,7.7,7.8,4.4,2.4,3.9,1,7,5,2.3,FALSE,TRUE
2011,18,Prefer not to say,Graduate,9,1.5,2.1,1.2,2.2,1,4,5,4,FALSE,FALSE
2012,18,Female,Undergraduate,8.8,5.4,0.9,5,0.6,2,6,6,3.7,FALSE,FALSE
2013,22,Male,Undergraduate,7,8.9,3.6,3.3,0.4,2,10,10,3.01,FALSE,TRUE
2014,26,Male,Undergraduate,8.2,4.5,2.5,3.3,4.7,2,7,5,2.96,FALSE,TRUE
2015,18,Female,High School,6,8.5,4.9,3,4.6,1,7,6,3.6,TRUE,TRUE
2016,23,Female,Undergraduate,6.3,8.1,4.5,5.6,4.7,3,7,5,2.78,FALSE,TRUE
2017,26,Male,Undergraduate,9.9,3.8,3.8,1.7,5.5,0,5,7,4,FALSE,FALSE
2018,16,Female,Graduate,6.9,3.4,2.4,2.2,7.2,1,6,8,3.26,TRUE,FALSE
2019,23,Male,High School,7.5,6.3,4,3.9,4.6,1,8,8,3.41,FALSE,TRUE
2020,24,Female,High School,7.1,6.5,3.1,4.6,2.7,3,8,7,2.91,TRUE,TRUE
2021,21,Male,Undergraduate,7.6,7.5,3.7,1.6,0,1,8,7,3.67,FALSE,TRUE
2022,15,Female,Undergraduate,8.5,4.1,3,4,4.4,1,7,8,3.19,FALSE,TRUE
2023,16,Male,High School,6.7,7.4,2.1,3.6,1.8,5,6,8,3.18,FALSE,FALSE
2024,14,Female,High School,6.8,8.7,5.1,3.2,1.7,2,9,10,2.71,FALSE,TRUE
2025,22,Female,Undergraduate,6.2,6,2.2,5.9,2.5,1,9,10,3.3,FALSE,TRUE
2026,19,Male,High School,7.2,11.6,7.1,0.4,4.6,4,6,4,2.98,TRUE,FALSE
2027,18,Female,Undergraduate,7.6,4.9,4,1.4,3.9,2,6,6,3.58,FALSE,FALSE
2028,17,Female,Undergraduate,8.1,6.9,2.5,5,7.2,2,6,7,3.27,FALSE,FALSE
2029,21,Female,Undergraduate,6.8,6.1,3.9,3.1,2.4,1,5,4,3.58,FALSE,FALSE
2030,21,Male,High School,8.4,4.5,3.5,5.4,0.1,0,9,9,3.39,FALSE,TRUE
2031,17,Female,High School,5.8,11.4,6.3,6.1,0.6,1,10,10,2.71,TRUE,TRUE
2032,19,Male,Graduate,7.8,6.2,3.6,4.2,0,0,7,8,3.68,FALSE,TRUE
2033,15,Male,Graduate,7.3,5.2,4.9,3,5.3,3,6,7,3.44,FALSE,FALSE
2034,21,Male,Undergraduate,7.6,4.2,3.4,5.1,5.5,1,4,4,3.38,FALSE,FALSE
2035,19,Male,Undergraduate,7,8.9,6.4,4.1,1.8,0,8,7,3.43,FALSE,TRUE
2036,20,Female,Graduate,5.5,9.4,5.4,1.2,2.1,2,9,9,3.15,FALSE,TRUE
2037,17,Female,Undergraduate,8.2,8.9,5.7,4.2,4.3,2,9,7,3.28,FALSE,TRUE
2038,18,Female,Undergraduate,7.3,6,3.3,7.4,0.5,0,10,8,2.99,FALSE,TRUE
2039,22,Female,Undergraduate,7.5,6.4,3.7,3.8,1.2,5,7,5,3.23,FALSE,TRUE
2040,22,Male,Undergraduate,8.4,7.1,2.8,2.9,4,4,6,7,3.09,FALSE,FALSE
2041,23,Male,High School,9.3,3.6,0.5,2.5,5.6,4,3,3,3.57,TRUE,FALSE
2042,21,Female,High School,8.3,4.4,2.5,2.7,2.6,0,5,3,3.86,FALSE,FALSE
2043,15,Male,Graduate,6,11,6.1,2.8,0,0,10,10,2.38,FALSE,TRUE
2044,24,Male,Graduate,6,9,4.9,3,3.3,2,8,6,2.89,FALSE,TRUE
2045,19,Male,Undergraduate,9.7,5.2,2.4,2.8,2.7,0,7,9,3.83,FALSE,TRUE
2046,24,Female,Undergraduate,8.5,4.6,1.6,4.7,2,1,8,9,2.93,FALSE,TRUE
2047,21,Non-binary,Graduate,5.2,8.2,3.3,3.8,4.4,2,8,7,3.02,FALSE,TRUE
2048,20,Female,Graduate,6.6,10.9,4.7,4.7,3.9,1,10,10,3.04,FALSE,TRUE
2049,17,Female,Undergraduate,7,6.3,4,1.9,0,4,10,10,2.87,TRUE,TRUE
2050,18,Female,Undergraduate,6,6.5,6.3,3.1,0.7,1,8,6,2.59,TRUE,TRUE
2051,18,Female,Undergraduate,6.4,9.7,7,3.3,4.1,0,8,6,2.61,FALSE,TRUE
2052,19,Male,Graduate,7,5.7,0.5,2.5,3.9,3,7,8,3.65,FALSE,TRUE
2053,23,Male,Undergraduate,7.5,7,2.4,2.8,4,3,9,9,3.01,TRUE,TRUE
2054,16,Non-binary,High School,6.5,6.8,4.3,1.3,3.5,1,9,7,2.68,FALSE,TRUE
2055,21,Male,Graduate,8,3.6,2.2,1.9,3.9,2,7,7,3.4,FALSE,TRUE
2056,23,Female,Undergraduate,8.5,7.8,5.6,4.2,2.9,0,9,10,2.98,TRUE,TRUE
2057,19,Male,Undergraduate,8.2,3.4,1.1,4.2,4.4,2,7,5,3.77,FALSE,TRUE
